0 -361.4822532096632 0.0 429.49064352343987, 1 -444.8745514865039 -30.825217120930446 419.1638193567469, 2 -471.8047779890548 17.91190118102059 175.38695830827794, 3 -518.8317198916857 157.2166784838815 -248.4055726776743, 6 -278.0901207781819 30.82493189088321 439.8174324332796, 7 -433.971139151659 66.21785020972295 187.1442477573653, 8 -457.0572344211577 186.1679289817922 -231.3568493978246, 12 -414.9247827345592 -1.3226029572702132 657.7506055476223, 13 -432.39026887825196 -75.61946918723439 889.9487629288748, 14 -388.43318279749167 -145.8603082603369 968.2547466348834, 15 -393.3437921199328 -119.119358095065 1054.2946010966898, 17 -358.4481261506365 -25.70558406210916 842.0468575848234, 18 -308.4780146334539 73.41510271516957 616.1025285427506, 19 -309.78289407289316 102.63864183905864 443.48963314132766, 25 -509.38239332646856 -91.31774880771965 816.6849721870504, 26 -510.4388213178487 -70.40819589693585 598.031277089338, 27 -587.9791793002221 -103.69680797330679 608.6476856675442, 
0 -361.59347833147467 0.0 428.88078488694384, 1 -444.95142583773963 -22.21132522336662 420.8691007920919, 2 -491.28789956027333 23.496545356826083 172.0733218495738, 3 -535.6898069731558 158.6199608144972 -253.22480478344482, 6 -278.23576246974983 22.21104439531093 436.8924383178528, 7 -443.75150250391107 63.7089557721858 183.49366142078196, 8 -471.08588519891543 186.0655293519382 -233.59465968009863, 12 -412.00106069817593 1.5582782407616804 658.282895736501, 13 -431.3815117204321 -72.02461752062628 891.3611480186579, 14 -391.8704650599612 -143.54653007954198 968.4847070266788, 15 -394.14108333160084 -118.9578159811019 1055.2198146663281, 17 -357.00995067167867 -31.231765866709317 842.4144508657988, 18 -309.9745691935577 63.46635155820242 617.5488909309945, 19 -314.22924482710545 91.9414406694087 445.95610821004425, 25 -509.4066097286136 -79.09285896953564 820.2730925220186, 26 -530.7282094848756 -57.66867468065585 599.5159759662065, 27 -596.5787321483947 -100.11717269504612 594.5139923268282, 
0 -368.46712691840764 0.0 428.928749883861, 1 -450.56968410167224 -36.25866293062053 418.63226152550294, 2 -478.38246059617046 27.23543718656982 166.24309435474737, 3 -531.9224268494447 171.86972299102035 -254.19122567537204, 6 -286.3647810117413 36.25834631778852 439.22520581932395, 7 -434.5289842001133 85.1481272399632 175.40740654670003, 8 -465.58379378948433 212.13180139367478 -240.32826608427922, 12 -424.9568964198803 -2.6063161579625955 659.1075387083677, 13 -443.2492653774523 -75.17140589564262 891.7937398802935, 14 -394.78438699773903 -146.45196975453968 972.2463185872327, 15 -403.2379432169 -121.46161345093759 1058.45977315442, 17 -369.3507570343642 -20.31892777367605 843.5422435326766, 18 -307.1058148650509 81.98641777500772 618.287134988989, 19 -308.0057470490446 106.69717409985526 444.3088068298714, 25 -519.785568348967 -95.18793424471087 817.0024240831287, 26 -522.9350514340512 -75.67438247941618 598.5172862614536, 27 -585.181124881486 -116.03168429044229 602.7147731754742, 
0 -352.2230560648201 0.0 428.1032501013949, 1 -444.25643752044226 -12.224113653163034 425.84917912631795, 2 -479.2359928971767 41.539190227142825 124.72687874210794, 3 -520.2095387790623 180.8313934839215 -296.7642476483335, 6 -260.1898766001709 12.223917504168542 430.3573177434324, 7 -425.68984052897497 71.09573529585532 149.467379225115, 8 -455.5870907555041 215.22972535648702 -256.99763876083136, 12 -385.05433999895956 -1.5740091453041956 656.7559899296568, 13 -393.56862300660464 -73.32901380531274 889.2173747609884, 14 -365.1776140166174 -148.023908336707 961.0699100909001, 15 -362.45417395358106 -119.11999109899804 1049.1601642329972, 17 -309.43333565954674 -42.44510734165961 838.1594040210875, 18 -264.4981995868549 42.97030187435455 610.5949550480681, 19 -272.04971191930946 59.65969779767613 425.71697590740564, 25 -481.91585240787845 -67.23207774556447 822.1582857108333, 26 -515.018895748348 -27.367556778149456 609.7887938207059, 27 -609.3140629568277 -65.19783816134 578.1677837414859, 
0 -310.6492787013612 0.0 544.0751494140338, 1 -423.20029952676117 -14.317681401290196 544.8038424899198, 2 -437.6885462924481 -67.9421172187712 238.60607878062075, 3 -486.2949242037563 71.47343717119419 -194.22286679000666, 6 -198.09855723378 14.317419171367172 543.3464679035358, 7 -321.52332611431433 43.61499593989382 266.8584300672431, 8 -419.71304373466364 252.0227715570295 -97.46827447196557, 12 -283.67475266929927 -18.457524489808886 759.1957262204212, 13 -232.6041487581202 -129.43448894178061 940.7709526952724, 14 -215.71376826971385 -223.11641015563467 937.4569818626826, 15 -204.8604934029224 -223.2845459016816 1028.8286030437937, 17 -139.88678692372375 -84.99619437040766 917.5739086997748, 18 -164.89336363037756 50.41690713471611 749.2591102427837, 19 -149.61765193703414 33.34014947423161 562.3097705945711, 25 -352.9782944625117 -131.53994936839732 893.7652867950726, 26 -448.90608897002255 -123.49559115216718 707.0810887412906, 27 -473.0852790418721 -228.8489497945243 531.5937130207737, 
0 -291.05195364112336 0.0 628.1219324466198, 1 -406.06384915150716 -35.25889708450321 626.1955423797949, 2 -386.8505887930877 -70.08979066044141 247.94614924183554, 3 -465.01701854015766 82.91262260281736 -164.7887630897527, 6 -176.04046393479527 35.25854305514083 630.0483249670131, 7 -261.40157895140266 90.47687678916014 271.1617642053187, 8 -396.1064560999347 335.68094339846755 -64.53141563304507, 12 -221.81559074603342 -104.56293124858911 810.4312649790799, 13 -137.24800695990385 -296.39547378165526 945.5409220687349, 14 -125.8073584352858 -401.8757460281852 907.5040398268317, 15 -125.73383781073053 -426.2235792663366 997.9232263227392, 17 -44.890850381653536 -216.26477202896265 937.8976618895825, 18 -97.32048127012848 1.6936156211934161 809.7465116164589, 19 -66.19232668115816 32.3377586102382 616.9149134065659, 25 -268.72031532031036 -300.5116767285452 908.9727901127034, 26 -380.97964040704625 -237.67291359880994 742.6382790732746, 27 -404.3957317449406 -339.0299335162199 552.0885400536446, 
0 -289.68156540746224 0.0 628.2192030021329, 1 -407.41621980609295 -37.577668488256506 624.8268779998298, 2 -377.43564340802334 -74.60618625061637 238.41661491711426, 3 -454.470389270612 87.71024823456501 -164.09274719544112, 6 -171.94734556019932 37.577339937939065 631.6115191439833, 7 -244.33207029629187 89.53446783338447 264.34203593248355, 8 -376.14108336679556 341.4650818538979 -65.49574814443065, 12 -218.72324513604133 -114.25069181097368 806.1283916148101, 13 -133.7610341626812 -312.9520369319793 941.0239385967267, 14 -121.70641674871919 -421.860852457742 907.1695174012424, 15 -124.22962974248338 -445.2589503050044 999.0730358124946, 17 -37.909611332590686 -229.28112963717717 933.9584317074838, 18 -80.30798122739003 -5.5525353249273195 793.618750347881, 19 -47.96711513390008 28.94436097876181 597.2324080027805, 25 -267.2036953691528 -318.0043932264196 904.1432071445519, 26 -372.0627880843677 -252.50972162148616 730.1503768732325, 27 -390.722196524675 -360.7056766178066 549.1331887343698, 
0 -281.9094025980585 0.0 628.0964491955784, 1 -405.4483802860856 -35.918129917818106 627.4938255713631, 2 -376.00314474997845 -79.02577891067709 238.7935805456042, 3 -443.0464261559577 90.23149026382966 -164.21036221027543, 6 -158.37086620870087 35.917832548267164 628.6990791415108, 7 -234.62691280376606 78.64152446509608 258.2198057285708, 8 -373.96299264075424 350.4542065108186 -56.883806687649326, 12 -215.61812940249035 -122.41227648306625 802.6267292252862, 13 -135.74668974088345 -328.9026733775323 933.8193394684076, 14 -126.74334169454829 -441.76795754281477 904.2166249989227, 15 -128.52899733854747 -463.27058379525 995.7301124995597, 17 -32.159087879245874 -245.80739768347297 922.7468953568291, 18 -71.95834657519961 -21.76614398440976 777.4892785318427, 19 -43.22796440941619 14.214328323282427 583.2478063023991, 25 -274.446145332247 -331.3517255952467 901.1100547193062, 26 -373.24758540639334 -264.89327864811173 726.9370953473124, 27 -396.69453680550487 -375.8922441093414 550.6860216128314, 
0 -268.58131129375937 0.0 641.3227762688123, 1 -394.69028098486797 -33.40860854288911 645.1206700324947, 2 -367.72289428151214 -95.09454258876 255.86200862069626, 3 -425.93820886175297 52.76854937394829 -166.22962701209406, 6 -142.47277117905705 33.408360220789774 637.5249251189288, 7 -223.16226377492268 77.52334754717123 276.4285384972418, 8 -341.26358024982454 369.0514162202028 -22.372706211594732, 12 -194.35375976565314 -110.77114386299993 810.7071694454715, 13 -109.27424474727988 -306.04902736625286 948.3270011210003, 14 -109.74105699308242 -416.0728936085069 922.9735873301216, 15 -112.17837834337982 -432.58944882334254 1014.7847604371406, 17 -5.203391275068782 -230.20575542769112 929.373436531143, 18 -67.76068707389481 -22.742183098886816 780.4171673095034, 19 -48.921971190576016 15.574254243002247 591.0148672274581, 25 -249.21530459923338 -306.0764782562437 924.3493548121679, 26 -344.3922836783619 -232.99851458972205 757.1920223374543, 27 -384.64006625801926 -325.6676452115596 591.7115198802437, 
0 -263.58444716006136 0.0 640.4969482064471, 1 -389.74532908197654 -32.8238417962747 645.6849116968142, 2 -370.6145213197077 -94.65070277213162 253.71723949931857, 3 -435.6072842446256 57.114838094766085 -168.44934326861517, 6 -137.42403470819983 32.82357093708357 635.3090287231965, 7 -216.01830507935944 82.32017891399003 268.0779554362618, 8 -335.8247047084092 379.43673112865895 -27.70086137649639, 12 -195.40539087844763 -113.54640777979705 815.7974669760998, 13 -114.48297185494386 -312.609576009835 953.4777306561866, 14 -113.76904815019489 -423.5321892680512 924.7485290459595, 15 -114.6573603002542 -444.44206423910714 1016.207319891256, 17 -8.92077139971883 -235.883330359567 932.3683867008901, 18 -54.66474841814244 -23.440125615112176 777.7981839266863, 19 -34.9801562925573 10.07955340264569 589.3366159661649, 25 -255.26420156258297 -310.3813244006841 930.719998556398, 26 -363.68570275176353 -231.74638402521737 764.8433316495939, 27 -411.54252949647827 -329.088548973285 589.2014023824985, 
0 -260.6730190936749 0.0 606.5138970661939, 1 -388.136880849949 -33.23218080032537 610.6268886428618, 2 -372.6852489587966 -82.52296833565298 220.6229170291138, 3 -448.9356459113608 99.26640690734189 -170.4157650478063, 6 -133.20966064622297 33.23191622083434 602.4009418115644, 7 -201.41943165380644 60.05847180390825 226.32038110492863, 8 -334.858549597776 335.2073201122914 -75.25948670534319, 12 -194.61196758971423 -125.00720867153282 783.4146728997513, 13 -116.70275412738047 -334.5908770192554 922.2684019649699, 14 -115.80564061750539 -448.55709721224275 890.2407432081005, 15 -122.41456456944226 -473.4651354002418 984.220261567954, 17 -8.11730507798677 -254.0579904609643 904.0412219400399, 18 -38.96903530787668 -29.592945024462846 746.2261034828473, 19 -15.074258100368155 2.0133411014455227 555.7190282000491, 25 -259.3382074541478 -332.2185530282994 898.907051527893, 26 -371.61051961710695 -250.4108903798312 730.5370761563366, 27 -398.6382605079705 -363.13345500803695 545.5869788308379, 
0 -253.751593162061 0.0 605.960358043127, 1 -381.44680950302313 -33.385129762812326 610.8343196287739, 2 -362.5793322986709 -90.98749968235832 221.6741680616774, 3 -440.684640133265 88.34622498485359 -171.9870095176974, 6 -126.05692104826939 33.38485998080746 601.0864410909852, 7 -186.60308807495625 53.17181309260937 226.24559421908276, 8 -321.9417497755309 330.3776721234626 -72.70345441403981, 12 -185.84070542778767 -127.3803980986327 781.3192585889065, 13 -108.8228390667096 -339.4761812596764 917.43884742069, 14 -111.21708210639233 -452.8003389475117 881.5530700037183, 15 -120.14835082452825 -480.9246790330508 975.5560547536226, 17 0.22183422663911756 -260.6524069619121 897.2980596767758, 18 -31.632776429287105 -38.554461095419455 734.3962683087307, 19 -9.436839030349773 -6.335435257858233 547.6845631014004, 25 -250.91700852046486 -333.4090250160739 896.6798246248137, 26 -363.9262018579663 -232.9141271474066 729.3684823330691, 27 -396.4456682188627 -333.03494760518066 535.9146722540078, 
0 -244.36898375384976 0.0 610.9354434114857, 1 -373.0125057481375 -32.17889663854737 617.0125579778883, 2 -349.7618253232688 -96.98071868347323 229.7838699833186, 3 -425.2997725943444 78.71833380090263 -173.02119384631845, 6 -115.72601140200729 32.17865541908334 604.858380526824, 7 -167.62476422866524 48.760231044693725 228.71333486301097, 8 -290.47932983898204 338.79956578917324 -64.2394127240787, 12 -177.02018032607793 -129.8744153425183 783.7945509237654, 13 -100.42439979429133 -343.82807993178045 916.5251570287653, 14 -103.6796183044953 -456.407950199697 880.9920769019677, 15 -110.62963771536224 -485.237039753595 974.5421945220933, 17 9.157965928642597 -266.66593425422695 894.0162230785797, 18 -25.283040664231635 -47.78569939496702 731.8248814134417, 19 -4.110739810469255 -11.743208265381718 549.6641201570958, 25 -241.9012345323539 -336.32471265989625 898.3764869456668, 26 -344.47895068680475 -230.92001737017807 738.8123457480549, 27 -392.1026238920476 -318.9017124178142 536.0325797324563, 
