0 -310.8482905342997 0.0 774.7397678524508, 1 -303.27699713030387 35.581048385560415 804.8600280296649, 2 -429.40582153873953 77.12345510831656 291.591259546764, 3 -472.13684700534844 145.52429757526988 -211.9594746130444, 6 -318.4188780882956 -35.58137765398104 744.6199193937753, 7 -627.0927895975522 93.05775032398266 271.0981441553543, 8 -710.4631158360692 224.42003102941345 -243.0518698284141, 12 -290.7768109513876 -92.75544626353701 1092.4795351931075, 13 -314.4268077652652 -90.22267106764063 1273.8825378421948, 14 -581.0693408875369 -6.286961613736764 1080.3473467349177, 15 -687.3327069050455 -28.717453591263734 1230.9840936307955, 17 -318.7211793429151 -169.52157014574374 1215.0796675111942, 18 -513.2970995423598 -232.90407388532773 953.7934700773172, 19 -644.2940081429907 -163.13586511606084 920.6596164055442, 25 -283.8544735817182 -11.072310129114143 1283.9765143501959, 26 -276.29313451911804 110.36267067033863 973.9657780368137, 27 -362.13966931336415 145.29606584607745 725.2857325796526, 
0 -329.2638684996251 0.0 638.8471452641977, 1 -454.99382478935786 -14.726990049587961 646.794518110607, 2 -472.79360071664934 48.60081338558102 276.24535927431646, 3 -519.3277992373719 284.7913126805611 -100.08196747305982, 6 -203.53468279771988 14.726798880311064 630.8998568798295, 7 -206.89956409501048 -0.2952776116441953 239.00707952077732, 8 -187.00000504681526 143.41325132545393 -173.59694605264093, 12 -313.56994213845053 -65.5105544545408 866.4036589155689, 13 -269.6421612076582 -229.26616695256712 1047.4570891846085, 14 -240.41070766865448 -338.65059232105534 1012.8096775664835, 15 -238.26788458886506 -381.17789296174374 1111.7735595447257, 17 -165.03014489883614 -166.3094560766742 1017.4266495357263, 18 -162.29229213733268 16.608105722706767 834.8503643056022, 19 -154.1364018951815 -10.542245473439365 684.7408307344308, 25 -395.7019211421359 -220.44680233555204 1009.2868743527285, 26 -485.12570644779174 -139.86324090219404 801.2575115363086, 27 -483.20502542528334 -237.87936602593598 632.6972670006678, 
0 -310.8581268866333 0.0 647.9874499000368, 1 -438.37354449684346 -14.18265466064441 655.2622778556445, 2 -457.5754970477676 39.736901500609434 285.7966430821553, 3 -514.4520204543471 276.83182017932194 -85.69185074731348, 6 -183.34355605542112 14.182494709538918 640.7127150064266, 7 -189.44127999396332 -3.8183889357786853 249.01701827581905, 8 -184.67398692129348 135.59289252695442 -166.0330158750499, 12 -290.8421451237483 -65.34512238048507 876.1755366426127, 13 -251.6910040405358 -237.30340340179237 1052.8919904402646, 14 -225.25494702016402 -349.5018080464396 1014.2206661917875, 15 -226.8792413533866 -395.3996915003048 1112.8706316356574, 17 -145.12642523571725 -178.3379244622068 1025.1065236298873, 18 -145.64672800573786 -15.960251980533187 840.4234692832316, 19 -127.26021698889895 -49.617757239639054 750.9531382665023, 25 -377.0192320977724 -224.13482203220548 1011.9492231917592, 26 -455.81823659556505 -127.0039728047801 795.7895736722126, 27 -457.0005864457642 -211.74475042641905 602.3596667096674, 
0 -305.9193040151325 0.0 653.6058085855971, 1 -433.31430584053504 -14.634992622134774 660.3699627223475, 2 -454.5763986056626 27.889379685728947 292.81940466845646, 3 -517.2959874492942 265.1794866233851 -77.67598842233014, 6 -178.5251614801648 14.634808462876157 646.8417510701968, 7 -192.02611938952884 -8.373285304417891 263.1821620656225, 8 -193.2407725035204 126.04662500148993 -156.98145918237395, 12 -290.2337819911337 -63.763946239519655 883.8348222006432, 13 -250.70178161798088 -237.70711362132784 1056.672674352695, 14 -223.45041081334682 -349.19074480854715 1011.2922921998604, 15 -223.58047028858408 -398.539724039322 1108.6982598643965, 17 -144.3663962598826 -180.2421396324549 1026.3278025179875, 18 -147.95442792860283 -29.155020958593035 836.3070461414723, 19 -130.71099539710602 -64.49947619001138 766.0289415127193, 25 -376.4363452855032 -223.28728422214138 1017.7195743186746, 26 -462.1535412127064 -122.21872461242542 800.334346119379, 27 -463.34924852934694 -201.39072478630632 608.054506708771, 
0 -290.6451672829149 0.0 634.6864698313921, 1 -418.13522933874435 -10.986486946670686 642.2181594184187, 2 -440.2434872615265 51.90827068547851 275.38675944711724, 3 -503.3077369540483 293.4759957472221 -89.80496838603887, 6 -163.1558990650193 10.986356253918116 627.1548804589988, 7 -189.64358010429387 -1.9997116654292029 239.99810525053414, 8 -178.97406425747 130.89398275632104 -175.87395659477653, 12 -270.60044740772867 -58.02694008123769 865.1185181484263, 13 -233.56168834509566 -223.50920201702417 1047.232708006212, 14 -210.33695786764224 -335.72065455142143 1012.23452588736, 15 -212.79094092532193 -378.4726227062455 1111.5486191100683, 17 -126.9752634374407 -167.26706501060582 1020.3582557954071, 18 -129.6912881146675 1.6135918569694496 834.5136922400536, 19 -96.96081972259324 -20.72237148521334 746.5098934585528, 25 -358.07899005973735 -208.84104614367925 1004.3665764853647, 26 -436.4688010475411 -105.35087792734618 785.6677544095569, 27 -454.7371705766154 -186.3347932568227 584.4485153850057, 
0 -280.4358727986494 0.0 628.306518461823, 1 -408.58529806066826 -18.809667433966446 633.7024112795633, 2 -416.9074589513791 35.854861933472804 269.62635635092363, 3 -483.7545949427865 279.9665067895552 -99.19359170845348, 6 -152.28729793611285 18.80944188598701 622.9107121501892, 7 -151.83255272686884 -0.4655610483650179 234.4737730706039, 8 -153.42239007161402 133.25863278381823 -185.47244990002446, 12 -271.5217595564163 -52.42889476516982 862.7735644502686, 13 -230.67152615339268 -217.85625939436153 1046.0678215933008, 14 -196.72930255462023 -329.99497508468465 1016.6492633419971, 15 -198.24573350732726 -371.949444937792 1116.7323227693232, 17 -124.08617365349212 -154.16475662396925 1017.0238058541167, 18 -104.5203471720591 11.173188045392763 833.39797122372, 19 -75.18792328533536 -17.07451834618732 720.722027932408, 25 -354.60837203940105 -212.31547062239753 1000.1502013913812, 26 -419.454268899593 -121.83312852523592 774.2258661025875, 27 -438.36265310429474 -198.96057340934098 579.935239662467, 
0 -259.6022508876719 0.0 684.1741305124326, 1 -383.0220667095099 -10.835228922815084 694.5361021099061, 2 -404.6467861728155 30.02284009754691 314.20093551163995, 3 -476.5778210977661 245.51667913529852 -68.58910601951959, 6 -136.18335085047997 10.835050513796732 673.8122796201332, 7 -175.83438351226573 17.994092590136376 277.133748840768, 8 -188.7395501033758 159.41078626556953 -139.78320905421083, 12 -235.79900023928917 -62.98087954004418 916.1016919358358, 13 -198.27673243966092 -242.86627895570786 1078.2980781636113, 14 -184.75401453207778 -352.9888253729805 1021.1861183067347, 15 -187.50784710429383 -409.19891277496333 1115.130270105052, 17 -92.01965727124596 -192.40002069946064 1048.135676373656, 18 -88.56579054959187 -47.886978623725874 856.9773507079665, 19 -95.1776951682827 -84.65011083804818 766.4001536750135, 25 -322.28708894743517 -221.396442701101 1040.4746085684772, 26 -422.8873234492408 -107.83719359403734 822.5848396079939, 27 -429.57937528402715 -181.15082119682242 614.7534708241648, 
0 -193.7153771754093 0.0 761.0102349157089, 1 -224.11136600423987 35.15652560870848 791.6323777091533, 2 -393.2801678927701 -12.48789036681319 297.7435518644202, 3 -534.1878365582023 42.864723961913896 -227.06852307260073, 6 -163.31906017140093 -35.15679254256376 730.3885466051199, 7 -524.6942528002487 36.31449991087886 272.63107193828904, 8 -660.1427472294456 193.07268602664465 -231.52160209942173, 12 -144.7280596488157 -99.54116923058035 1087.194787168868, 13 -157.00956723338757 -127.39356332045189 1259.4849231559306, 14 -475.70491049813745 -53.95708386709405 1055.884402575506, 15 -609.6550437935738 -60.768301328943906 1207.8523745620705, 17 -132.76056881500318 -200.29158289589174 1203.7671802335612, 18 -352.41507784782993 -254.62440335781508 984.5661972271267, 19 -467.53361236151557 -192.51169751930627 910.9931272727262, 25 -156.17351464172376 -35.21721697454039 1265.8293051241385, 26 -166.27520736360648 114.24679403780193 960.8287043582362, 27 -267.10882941083725 105.07605508022942 759.6592589821807, 
0 -193.7153771754093 0.0 761.0102349157089, 1 -224.11136600423987 35.15652560870848 791.6323777091533, 2 -393.2801678927701 -12.48789036681319 297.7435518644202, 3 -534.1878365582023 42.864723961913896 -227.06852307260073, 6 -163.31906017140093 -35.15679254256376 730.3885466051199, 7 -524.6942528002487 36.31449991087886 272.63107193828904, 8 -660.1427472294456 193.07268602664465 -231.52160209942173, 12 -144.7280596488157 -99.54116923058035 1087.194787168868, 13 -157.00956723338757 -127.39356332045189 1259.4849231559306, 14 -475.70491049813745 -53.95708386709405 1055.884402575506, 15 -609.6550437935738 -60.768301328943906 1207.8523745620705, 17 -132.76056881500318 -200.29158289589174 1203.7671802335612, 18 -352.41507784782993 -254.62440335781508 984.5661972271267, 19 -467.53361236151557 -192.51169751930627 910.9931272727262, 25 -156.17351464172376 -35.21721697454039 1265.8293051241385, 26 -166.27520736360648 114.24679403780193 960.8287043582362, 27 -267.10882941083725 105.07605508022942 759.6592589821807, 
0 -193.7153771754093 0.0 761.0102349157089, 1 -224.11136600423987 35.15652560870848 791.6323777091533, 2 -393.2801678927701 -12.48789036681319 297.7435518644202, 3 -534.1878365582023 42.864723961913896 -227.06852307260073, 6 -163.31906017140093 -35.15679254256376 730.3885466051199, 7 -524.6942528002487 36.31449991087886 272.63107193828904, 8 -660.1427472294456 193.07268602664465 -231.52160209942173, 12 -144.7280596488157 -99.54116923058035 1087.194787168868, 13 -157.00956723338757 -127.39356332045189 1259.4849231559306, 14 -475.70491049813745 -53.95708386709405 1055.884402575506, 15 -609.6550437935738 -60.768301328943906 1207.8523745620705, 17 -132.76056881500318 -200.29158289589174 1203.7671802335612, 18 -352.41507784782993 -254.62440335781508 984.5661972271267, 19 -467.53361236151557 -192.51169751930627 910.9931272727262, 25 -156.17351464172376 -35.21721697454039 1265.8293051241385, 26 -166.27520736360648 114.24679403780193 960.8287043582362, 27 -267.10882941083725 105.07605508022942 759.6592589821807, 
