0 -333.3268586452068 0.0 669.5595367335717, 1 -468.7574593463675 -43.71239816195088 665.0687320014615, 2 -399.47736662749656 14.080070822011187 282.4604217637886, 3 -418.5323056259942 245.248108071911 -112.27833828392465, 6 -197.89695193647228 43.711995306408184 674.0503152843881, 7 -197.25795654226638 -27.919356483392846 264.8226164970793, 8 -215.87395154656062 95.2057193109419 -153.82213631411753, 12 -329.8941820394868 -80.98251439409825 899.6552429634488, 13 -291.18225896577474 -269.6124154644591 1060.2675726271136, 14 -277.5607732649164 -385.22128130576687 1002.8810870066005, 15 -292.8984425634316 -439.65199981543094 1098.3706957604631, 17 -174.5808298002687 -180.04666086643556 1049.273745376639, 18 -183.77852727656986 81.70701889896861 873.0103244956309, 19 -59.16088107689052 104.66174406395476 711.082259230747, 25 -430.1948297689777 -266.84651314849793 1015.1792390189386, 26 -544.0098871595859 -119.98730954394348 809.9563386945152, 27 -536.460721941015 -187.21457808881573 564.4623306193924, 
0 -331.6500623835078 0.0 678.8456643208649, 1 -467.0960004892445 -42.114661994772 674.756487115714, 2 -401.81240547832726 23.45246256196046 287.44899042330843, 3 -421.37910692774363 260.86782986156794 -105.40540613305609, 6 -196.20489755218907 42.11422949559075 682.9348095238754, 7 -199.33717013882634 -26.532799348645014 267.3992662351567, 8 -231.01614322728875 87.56709948660992 -153.57300693542652, 12 -332.76769722949143 -82.15678297387132 908.8482330580375, 13 -299.71546077896994 -276.11788126012385 1066.5323054245937, 14 -281.77285535872085 -393.2026795730811 1010.9267653509801, 15 -293.0059095349946 -448.671088828705 1106.58358430435, 17 -181.6477134006917 -186.71131000635523 1058.707744228867, 18 -169.88377239823592 84.00899987639724 886.494673020868, 19 -54.28342363300749 127.40695487941915 696.9656969185658, 25 -437.23693579795815 -272.79953531914515 1016.921160485251, 26 -537.0502624799233 -133.25665959281093 806.5480040027877, 27 -544.1228416327796 -194.58247372912055 555.5496210433062, 
0 -330.21836729939406 0.0 681.1799105939829, 1 -464.42220001991495 -44.29773935259587 676.1121717112051, 2 -402.4921281934852 24.209561539166934 286.38692199546455, 3 -430.42677877193915 264.39906494482335 -103.78024063788388, 6 -196.01524796400858 44.297302882486726 686.2476161523682, 7 -198.07791731966432 -19.996454401099868 266.89452477771636, 8 -233.99854269323947 95.2872464520488 -153.42166731600884, 12 -330.4750176338078 -84.473939653874 909.6921132640543, 13 -297.13260946347475 -277.94065912026986 1067.795672472667, 14 -280.0967604406483 -394.67693246291594 1014.4274573068885, 15 -292.8958916021222 -448.188291709013 1110.609202647052, 17 -181.5264249010244 -187.3580407546851 1060.8637768404349, 18 -181.17667343335876 81.91578126316806 888.697202663792, 19 -52.639290380059435 134.61217516738208 704.9619212976622, 25 -433.25494235746214 -276.5276115480435 1016.799695532047, 26 -533.3140011278483 -141.17579827779355 804.6971689334775, 27 -538.4452883155985 -206.01674073451824 556.4727356367207, 
0 -329.0430782661685 0.0 685.2601992622491, 1 -462.8896761718457 -44.5026949359262 680.8598027919033, 2 -404.6689545610044 28.347314297723024 287.41422736549333, 3 -433.7675020824054 268.23756090676227 -104.41724680160485, 6 -195.19721810378252 44.50226592022992 689.6605647055948, 7 -196.3689829898393 -15.061677261709036 267.40986546208165, 8 -236.83960876109873 99.37759874071114 -153.34952640919153, 12 -327.2005119694802 -85.52030838253305 913.653165813225, 13 -293.8062497002879 -279.18883460875696 1072.4626933950544, 14 -279.988308633317 -395.27110878405927 1018.8203461806305, 15 -295.6710651653815 -448.56197217394003 1114.0753048811666, 17 -177.37745230156528 -188.6659895523619 1063.3131750716639, 18 -168.6121048437818 78.78924140000697 886.7637676627825, 19 -47.05743342622526 118.6003890395674 709.8063944451575, 25 -430.2133162873919 -276.70593867887703 1023.6992577141019, 26 -535.7421012224365 -137.81396914985385 820.325878480149, 27 -531.8120193746053 -199.80820122878438 565.8461828366931, 
0 -328.1355001571336 0.0 682.7838275705444, 1 -463.049130010595 -44.22304867123681 678.4536479610958, 2 -404.3977566775073 24.539734454183872 284.75002639607504, 3 -434.1951512931904 263.8342703718756 -107.17215695001545, 6 -193.2226273392897 44.222625589839375 687.1139765351286, 7 -196.71251525583241 -15.569571351077698 266.6045389510628, 8 -238.84876515125808 102.6412471533005 -153.3379931683018, 12 -327.07156233167166 -85.04581296720784 911.5647789976633, 13 -294.24825159939286 -279.9694825078434 1069.793387685895, 14 -281.2572776580751 -396.95889378930497 1015.3230178753345, 15 -297.1184848114996 -451.08505483710167 1110.1073085937644, 17 -176.49527132198406 -189.87789968635053 1059.545232796065, 18 -165.4646174804559 76.68716006294676 881.6297467689183, 19 -46.544658367467946 104.99876130460675 710.0445456676964, 25 -431.4960751756782 -276.04017500093755 1022.1611504662101, 26 -537.5467716806742 -132.89893837357062 819.3298343770916, 27 -527.445294242072 -198.95724210103995 567.2780176992353, 
0 -327.50804047417216 0.0 680.2736372549392, 1 -463.21607396946547 -44.01275896476541 675.6146171094972, 2 -405.09039326941934 21.21746984056776 280.6730158992568, 3 -435.71143362010355 258.2541277321337 -111.36696495692445, 6 -191.80074215278174 44.01234141707353 684.9326249658941, 7 -198.14582488188958 -14.521367123549311 265.0608786674265, 8 -238.99206245812894 108.69550953646757 -153.36847654666713, 12 -326.2484055922054 -86.64456213554128 908.0609367542368, 13 -293.27736233154155 -283.8726912479166 1064.5405796730029, 14 -281.09636066339294 -401.61579388768496 1009.3945958801239, 15 -296.7445453464339 -456.24170812264833 1104.024516543938, 17 -175.1438977099002 -193.4895206246835 1054.9436983993212, 18 -166.52445471007172 75.65013696782286 880.5096188024115, 19 -47.032389686960414 104.13634246139216 707.2671528732234, 25 -431.21242399726174 -279.3621842895624 1017.1705387641798, 26 -537.5650101654843 -133.9651989684347 811.439097888958, 27 -529.7020884248067 -203.39735887689184 563.5560729996208, 
0 -327.1775172334861 0.0 678.9843770131483, 1 -463.00378865493394 -43.95311612553062 674.0465404573035, 2 -406.3294044047519 21.032389309103436 276.7345598824031, 3 -437.2336360303985 254.83351718940997 -116.17501464105919, 6 -191.35199486020386 43.95269460322392 683.9221822859897, 7 -199.78109424111437 -10.640437905929602 263.516426443522, 8 -238.08230190563037 116.62469247686047 -153.42238549761464, 12 -324.56628553398156 -88.65960397961888 905.3427906956235, 13 -290.64661377705 -287.1011427898412 1060.7120301742461, 14 -279.92406865411704 -404.88776774916084 1005.416901496121, 15 -296.02948899870637 -459.2123845610473 1100.0232456172666, 17 -172.77211717971153 -196.59809456880342 1051.6984378011748, 18 -166.49690391766316 73.41120793993498 879.0350909411625, 19 -47.29111036342681 108.39929665304487 701.3157739235712, 25 -428.81297896882705 -282.77969079622255 1013.6348128596571, 26 -535.4936729175885 -138.03035265820955 806.9028772589097, 27 -529.8537406764456 -208.26659075398553 561.8528533612077, 
0 -327.1618510798575 0.0 677.4584910197868, 1 -462.725855522885 -44.04634018534985 672.4085655670649, 2 -407.07981116749994 21.769693344120817 272.76645878919174, 3 -437.6347968512207 252.28649670578906 -121.33180850993625, 6 -191.59858098825873 44.04594403921329 682.5083819106287, 7 -201.71175964355308 -5.535377329817948 261.71721955533576, 8 -238.2973628311916 125.08634608564934 -153.48112897447157, 12 -322.89713301017406 -89.38296912117531 902.7243174852399, 13 -287.9732696926688 -287.1587475771943 1058.8120355540636, 14 -278.7702029587477 -404.55344542892976 1004.2236244132644, 15 -295.9270985452083 -457.66602329344687 1098.9997467495564, 17 -170.30661154155874 -197.0337947411818 1049.2773274235196, 18 -163.9105215471299 70.4949979975693 872.35395981448, 19 -45.37884360897806 106.77515035811788 694.2783065381989, 25 -426.03835894743366 -283.1101953929226 1012.3737627730336, 26 -532.2344228557356 -140.1313223486843 807.9877524014241, 27 -525.0281001970641 -211.64964841957877 564.3367202999029, 
0 -327.478962658068 0.0 674.827521838772, 1 -463.1025612333334 -43.716980756811346 669.5669671543873, 2 -407.1860593006162 19.617253185783916 268.99505040788387, 3 -436.9259088552002 248.37156548708694 -125.6931588955423, 6 -191.85609877454203 43.71657787480025 680.088039480554, 7 -205.1717351476052 -2.381972769807007 259.6909404066414, 8 -242.3647685582667 130.48138076132415 -153.5261159305652, 12 -321.3659313724261 -93.55589760868007 897.37237857547, 13 -285.68490758626217 -293.92098986490953 1051.3158000187864, 14 -277.7587793245341 -411.84672816153727 998.1656179130533, 15 -294.5024268046152 -463.6194044693517 1093.1644100294434, 17 -167.8709284323584 -204.32608831724184 1043.2122788467977, 18 -162.56531181191457 63.20335173578262 867.5185584149175, 19 -45.39609738468732 117.72866726490042 679.8577088314634, 25 -424.0910355131621 -290.3957467572624 1004.6857772403292, 26 -527.3624976528422 -153.45722248856399 803.6970214611721, 27 -532.4249000079658 -225.18892198488953 558.7368985751897, 
0 -328.1474451711746 0.0 671.8749304968194, 1 -464.36689267481574 -43.52545334258674 666.2490517063063, 2 -405.26030050193236 13.222659217301356 266.93525613833594, 3 -433.8564842428494 243.68763361081432 -126.50554133329439, 6 -191.92873576185278 43.524999737572614 677.5007635843951, 7 -208.54538794435163 -3.5234451235056525 258.17083085216143, 8 -250.4486324800244 129.79254419160105 -153.53875531922273, 12 -319.9112961588495 -101.47224018903529 890.1921273712078, 13 -282.19159239202617 -307.646337689781 1038.5834157051495, 14 -275.56858027223575 -427.52011105137 987.2712745054359, 15 -290.9474436497538 -477.4953208433649 1083.017524605982, 17 -163.76151286583257 -217.17638253469377 1034.2035679165588, 18 -160.5147628127486 58.35885425033851 870.1598159331636, 19 -46.62905929409777 136.6501877655416 665.4927046844728, 25 -421.4053236123374 -305.6447540797591 990.9051564563997, 26 -517.1928997814427 -179.7232516034527 793.5119823431885, 27 -531.6479032083196 -254.0617513162229 546.0442004580868, 
